file	t	f0	F1	F2	F3	H1c	H2c	H4c	A1c	A2c	A3c	H2Ku	H5Ku	H1u	H2u	H4u	A1u	A2u	A3u	B1	B2	B3	H1H2c	H2H4c	H1A1c	H1A2c	H1A3c	H2KH5Ku	H1H2u	H2H4u	H1A1u	H1A2u	H1A3u	CPP	HNR05	HNR15	HNR25	HNR35	intensity
 1.wav	0.312	--undefined--	986.373	1962.492	2905.525	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	15.437	-1.3833985027494047	-3.7682140281303003	-4.625488492572455	-4.570982106410578	10.575438964868875
 1.wav	0.317	--undefined--	1050.651	1989.741	3022.24	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.012	1.4273025055088808	-3.625539535491067	-4.075351451291855	-5.386722916786962	10.539038022539124
 1.wav	0.322	--undefined--	1137.933	1929.545	3071.403	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.163	-0.012485747929435718	-2.395036072792355	-4.157319318637779	-5.71182609248222	10.529465719863326
 1.wav	0.327	--undefined--	1128.207	1896.012	3056.012	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.805	-1.8009202464426035	-3.2151867239424563	-3.7574634856202676	-5.059125899991791	10.546843404035274
 1.wav	0.332	--undefined--	1146.883	2093.82	3232.575	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	16.471	-2.166775232921188	-2.737460291131727	-4.5973472261182815	-5.45824628537245	10.584346947003358
 1.wav	0.337	--undefined--	1155.891	1964.54	2791.633	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.783	-0.640514919973074	-0.8241286199281789	-5.0176251361789	-5.544654124871031	10.634258574274352
 1.wav	0.342	--undefined--	1004.661	1898.661	2848.09	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.386	1.145913643737613	-2.4291838131471715	-4.251634995599555	-5.45901018989394	10.691397111615476
 1.wav	0.347	--undefined--	942.046	1927.874	2906.931	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.051	1.589969836528068	-3.702949527819142	-4.297411668539242	-4.4060961957674225	10.752583581384146
 1.wav	0.352	--undefined--	940.638	1899.378	2851.646	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.378	-2.2052384567687215	-3.706347509497066	-3.6904845717733163	-4.368029356968976	10.81583759373604
 1.wav	0.357	--undefined--	1409.691	2037.727	3315.679	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	15.35	-1.7099458931715588	-0.8808404289247507	-3.2330290675478617	-4.643588989339822	10.875031646165752
 1.wav	0.362	--undefined--	1118.481	2085.634	3159.099	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	15.861	0.7528242601722313	-1.5650645181848868	-3.2673639870595195	-4.307486329792426	10.921235402185523
 1.wav	0.367	--undefined--	1015.339	1793.607	2618.956	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.378	1.7847400796021238	-2.8876775872185623	-3.0061565826509367	-3.7577682361149782	10.944100676721735
 1.wav	0.372	--undefined--	978.698	1479.622	2520.004	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	16	-0.2924219418082213	-2.901500302022668	-3.9954319441004955	-3.7346903625449968	10.938686550534554
 1.wav	0.377	--undefined--	991.877	1437.139	2455.818	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.78	-0.5189454893086181	-3.5500641183722985	-4.0826110916246	-4.628872687699464	10.907960618331554
 1.wav	0.382	--undefined--	1399.425	2019.521	3033.606	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.561	-1.3354164574894232	-3.1408956710524323	-4.784102066546504	-5.459525821569573	10.864840209372348
 1.wav	0.387	--undefined--	1187.44	1857.085	2902.111	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	12.896	0.23346970403598913	-2.8066465303800614	-4.394005419397277	-5.206349595180217	10.827333085398047
 1.wav	0.392	--undefined--	1119.124	1798.416	2720.722	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	12.241	-0.631277766679999	-1.2521703528184005	-2.9855294794449136	-3.704131523166553	10.809930908112097
 1.wav	0.397	--undefined--	997.258	1709.464	2696.423	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	12.806	0.792656371356112	-2.5112499442767895	-3.4827657784359642	-4.48334867601203	10.819421471965347
 1.wav	0.402	--undefined--	882.181	1680.294	2699.574	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.748	0.4390886592700234	-1.6230920177700592	-3.217127510462954	-4.2493177279007535	10.851845636784208
 1.wav	0.407	--undefined--	930.553	1771.087	2738.565	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.574	2.0108828983285094	-2.7443582884468287	-2.1313763161539474	-2.7383346865363283	10.896107723908992
 1.wav	0.412	--undefined--	973.994	1856.698	2783.116	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.188	5.035651991627042	-1.6830747370759445	-2.518609428038234	-3.424469711880022	10.939566911456476
 1.wav	0.417	--undefined--	982.513	1908.361	2686.955	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.871	4.412741868634215	-1.896900716800816	-3.4547074747282953	-4.044750024976457	10.97005278907973
 1.wav	0.422	--undefined--	941.634	1818.622	2587.832	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.096	2.994679300115095	-2.6688521145763393	-3.184303969700835	-4.179380142166184	10.978620100051478
 1.wav	0.427	--undefined--	1021.881	1631.909	2536.232	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.763	5.366208196627294	-3.18243777811857	-3.063930651973214	-3.7571718775139082	10.959012396510875
 1.wav	0.432	--undefined--	973.209	1691.731	2586.294	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.888	0.9689144990206209	-3.8564822628269626	-3.7751861456041698	-4.535450095130807	10.90937123167339
 1.wav	0.437	--undefined--	997.619	1786.87	3079.577	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.437	2.9659794645919	-3.971429946647728	-3.7480584763052427	-5.733328050048074	10.833329456871791
 1.wav	0.442	--undefined--	952.071	1884.226	3026.815	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	15.393	4.6341106373009	-1.4650950845368755	-2.594956686452508	-3.7709650000416675	10.737733466932568
 1.wav	0.447	--undefined--	966.702	1829.614	3040.743	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.408	4.467139686663838	-2.513706403802185	-4.131530845847127	-4.7395383981314	10.632914391964732
 1.wav	0.452	--undefined--	1022.684	1788.061	3037.712	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.584	2.798901977948675	-2.8887764281250368	-5.635476143000511	-6.123481865267922	10.524732303713387
 1.wav	0.457	--undefined--	1209.216	1702.312	2830.248	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.013	1.431441086344546	-3.4606799086727196	-3.7562220244583937	-5.401598524088124	10.416781755023782
 1.wav	0.462	--undefined--	1302.846	1649.177	2696.99	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	15.144	0.22771904638484744	-2.7316313124470923	-3.303997538939385	-4.463517481113522	10.307524152640983
 1.wav	0.467	--undefined--	1124.026	1736.402	2731.875	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	15.969	-2.5437197525818607	-3.0788750616690437	-3.738604040131767	-4.747340857956432	10.197192975711445
 1.wav	0.472	--undefined--	1004.339	1770.86	2768.295	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	15.546	-0.12624947471846665	-1.8101747436786428	-1.808909997921888	-3.5485746357220114	10.085464911032965
 1.wav	0.477	--undefined--	1005.383	1786.346	2798.615	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	15.933	-1.8154892555077582	-2.9330005873701825	-3.0029562311708444	-3.5778274358708417	9.974938147111933
 1.wav	0.482	--undefined--	1119.589	1779.056	2649.309	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	15.968	-2.849801840786823	-4.06190816967036	-5.017556035516976	-4.610238156336063	9.866087450847408
 1.wav	0.487	--undefined--	1033.278	1731.209	2547.109	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	16.816	-1.1301160092816118	-1.565978155201178	-3.7759658751529823	-5.519753722580164	9.76112772978034
 1.wav	0.492	--undefined--	948.898	1753.287	2566.156	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.567	0.9348186819547226	-0.9882736540115898	-4.537746807999252	-5.340828286143497	9.662690565052799
 1.wav	0.497	--undefined--	994.844	1914.527	2442.44	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.204	-0.9262320289014576	-3.193261962291225	-4.177863438230826	-5.235513717148727	9.582214022720335
 1.wav	0.502	--undefined--	970.12	2018.658	2523.565	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.994	-0.9749414812614778	-4.271618741265178	-4.07156217466704	-5.3799771490933725	9.542866669424924
 1.wav	0.507	--undefined--	1017.56	2034.717	2575.387	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.457	-0.8508327579123393	-1.672532678577485	-4.930820457862111	-4.862709342316509	9.591031730731894
 1.wav	0.512	--undefined--	986.05	1895.941	2521.15	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	16.511	-0.8244288785748182	-2.2899286841018123	-4.499982370422903	-4.9918300987348205	9.79793673081407
 1.wav	0.517	--undefined--	1123.991	2116.704	3063.885	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.842	-1.4768444929416882	-1.0526121205323955	-4.701084045630456	-5.614095238362291	10.230863234149062
 1.wav	0.522	--undefined--	1227.504	1926.068	2891.557	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.662	1.1717443561308185	-0.05887555843461163	-4.1390679298018025	-4.695620934358173	10.90440191501298
 1.wav	0.527	--undefined--	1161.704	1757.87	2715.79	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	15.825	2.5004571270173903	0.5689779866313944	-3.492311210237364	-4.315520826437681	11.726743424427156
 1.wav	0.532	--undefined--	1317.757	1983.18	2495.785	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	16.339	1.0458100271005737	-2.451281178329557	-3.623911753355151	-3.7155224049494007	12.556252219554969
 1.wav	0.537	--undefined--	1151.665	1614.481	2797.268	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.422	-0.8634088221512821	-1.2078405740250957	-3.552982367907328	-3.851480022447716	13.241274054987926
 1.wav	0.542	--undefined--	980.867	1669.212	2827.478	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.594	-3.503719377596984	-2.32174451279925	-5.140851666485851	-4.503010973291895	13.685987118904643
 1.wav	0.547	--undefined--	959.152	1663.984	2832.909	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	15.873	-0.14002717270111636	-1.8485310677015432	-0.8512633287501246	-0.5271717085639929	13.834302694872218
 1.wav	0.552	--undefined--	923.826	1650.397	2825.344	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.445	-0.19037962259002228	-2.6321116846146935	-0.782197798791308	-0.5456410786570163	13.682401338418654
 1.wav	0.557	--undefined--	877.153	1662.105	2714.29	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	12.613	0.982707900352698	-2.648099195994995	-0.7940444207980426	-0.6744781051200022	13.265907164480709
 1.wav	0.562	--undefined--	944.369	1718.211	2695.65	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	12.8	3.468732442685372	-1.7669254125691245	-0.24496421469190804	-0.4213033767604107	12.677923959527886
 1.wav	0.567	--undefined--	1035.203	1764.179	2723.678	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.174	-3.471778655484064	-5.156869319208072	-4.093687000253597	-4.469781810354483	12.052679174896422
 1.wav	0.572	--undefined--	1169.057	1619.66	2777.463	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	15.151	-1.209923559379469	-4.098094344961551	-4.237617639028757	-4.715321946202556	11.548636243458503
 1.wav	0.577	--undefined--	1464.491	1506.792	2902.224	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.477	-1.1673828138958418	-2.852750757260244	-3.5877627350946746	-3.6236311016273026	11.254042646446527
 1.wav	0.582	--undefined--	1247.95	1705.304	2901.511	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.042	-1.9366791924989892	-1.7081971775955085	-4.007176363694744	-4.609377306123351	11.152866919074167
 1.wav	0.587	--undefined--	1112.49	1620.017	2759.442	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.129	0.05011289064931989	-1.4399680320577213	-4.090787098392744	-3.3738252599423184	11.159799957013528
 1.wav	0.592	--undefined--	994.239	1636.123	2685.004	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.081	0.09118054627393005	-3.3790761847146094	-4.127954532588093	-3.406712743936633	11.173479968505685
 1.wav	0.597	--undefined--	1031.007	1780.799	2685.652	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.695	2.3792547992871484	-2.367360422192792	-4.278756654587154	-4.005051576572009	11.240977967153562
 1.wav	0.602	--undefined--	1206.102	1905.707	3310.375	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.687	1.1196501859213168	-2.9797149566755197	-4.242183056821501	-5.2513298048452475	11.132171758194112
 1.wav	0.607	--undefined--	1243.287	1856.174	3149.372	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	15.527	-0.27663832671196037	-3.626293223073213	-4.171458133695405	-5.6560004919928275	11.142974726454462
 1.wav	0.612	--undefined--	971.535	1759.782	2819.969	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.902	-0.32205267213024114	-2.8291615527796594	-4.164236347993052	-5.303068619928327	11.398298027763873
