file	label	t	f0	F1	F2	F3	H1c	H2c	H4c	A1c	A2c	A3c	H2Ku	H5Ku	H1u	H2u	H4u	A1u	A2u	A3u	B1	B2	B3	H1H2c	H2H4c	H1A1c	H1A2c	H1A3c	H2KH5Ku	H1H2u	H2H4u	H1A1u	H1A2u	H1A3u	CPP	HNR05	HNR15	HNR25	HNR35	intensity
 2.wav	u	0.86	153.9488229091823	644.485	1355.009	2917.33	80.14990734406851	79.72407206579717	74.51955517432427	69.95010357861489	66.93287163480278	87.43728373469155	63.224661322129386	42.47355693711998	80.77190661160398	82.42734647168317	95.87231104969402	95.87231104969402	85.40841128629893	77.82578921462705	42.20521717115447	47.55107442487647	130.24227311782082	0.42583527827133594	5.204516891472906	10.199803765453623	13.21703570926573	-7.287376390623038	20.751104385009405	-1.6554398600791842	-13.444964578010854	-15.100404438090038	-4.636504674694947	2.9461173969769305	30.412	28.23217730768451	19.29180078080131	19.16595842145443	18.632947253020355	58.06288133606735
 2.wav	u	0.865	153.40121020854704	644.657	1343.752	2915.847	80.06845373425027	79.72862694194149	74.97396687486254	69.93157585059402	65.06739995658091	88.4264640121071	62.39231556364288	42.30171450411732	80.68754765180935	82.41698141259698	95.91256198772908	95.91256198772908	83.70503442082054	78.67255093209116	42.14520458384888	47.322732195623814	129.9220322598118	0.3398267923087843	4.7546600670789445	10.136877883656254	15.001053777669355	-8.358010277856835	20.09060105952556	-1.7294337607876287	-13.495580575132095	-15.225014335919724	-3.0174867690111853	2.014996719718198	27.39	28.82037535256289	20.36347140755317	20.33968770825634	19.75928646551647	58.02963312348439
 2.wav	u	0.87	152.68748846150189	642.744	1326.018	2916.462	79.94669748963048	79.8220424010152	75.02296529890299	69.77949363991178	62.91559822430809	88.4076663440216	60.917364027768144	41.73459070724946	80.56602045327415	82.51012065428854	95.80950470225231	95.80950470225231	81.73055239198676	78.31411471635974	42.044672742220655	46.99268277671935	129.72729673815363	0.12465508861528463	4.799077102112207	10.167203849718703	17.03109926532239	-8.460968854391126	19.182773320518685	-1.9441002010143933	-13.29938404796377	-15.243484248978163	-1.1645319387126136	2.2519057369144093	30.868	27.424234330967646	19.250832257680447	19.22218343103262	18.505368837801292	57.944146886568284
 2.wav	u	0.875	151.80077775013274	639.809	1300.56	2921.469	79.78028912322586	79.89943531647577	74.85411832240828	69.46520891415439	62.766350355032955	86.91688224048922	58.272368546340864	38.16700325193315	80.4015134797549	82.59454263157022	95.56281898771667	95.56281898771667	81.82922571902695	76.25670831142918	41.91375676131703	46.55834958978178	129.8544038699636	-0.11914619324991804	5.045316994067491	10.315080209071468	17.0139387681929	-7.136593117263359	20.10536529440771	-2.193029151815324	-12.968276356146447	-15.161305507961771	-1.4277122392720543	4.144805168325718	26.836	24.75323904407944	17.71705369409581	17.563679251054513	16.607563653772747	57.81282938424408
 2.wav	u	0.88	150.76230332821433	635.606	1278.472	2943.041	79.57030674967231	79.92400796863063	74.69820409720221	69.28705618051995	62.406934981971254	82.99784805266286	56.33220573914401	34.28568516718378	80.19371401320953	82.62802154059975	95.42001383171943	95.42001383171943	81.63467247579743	71.524756534511	41.75193164815718	46.16814083581053	131.3724830654202	-0.35370121895832085	5.225803871428425	10.283250569152358	17.163371767701058	-3.427541302990548	22.04652057196023	-2.4343075273902173	-12.791992291119684	-15.2262998185099	-1.4409584625879006	8.66895747869853	25.244	21.01211191799413	16.184852422890852	16.073591207524945	14.854658324138253	57.64084201083335
 2.wav	u	0.885	149.64330744500546	632.753	1272.933	2961.278	79.35261887477822	79.93462298545342	74.57480832973307	68.83416522811108	62.05145098083756	85.25534187734718	55.144717252684316	38.075211516188304	79.97221992390975	82.62067063308182	94.95973055141356	94.95973055141356	81.27548586996619	73.342694193186	41.59518672496351	45.9664080883819	132.5719080243083	-0.5820041106752001	5.359814655720342	10.51845364666714	17.301167893940658	-5.902723002568962	17.069505736496012	-2.6484507091720673	-12.339059918331742	-14.98751062750381	-1.3032659460564417	6.629525730723742	25.581	20.177800333339615	14.414944694383983	14.342581930553525	13.217699062317381	57.43750209803311
 2.wav	u	0.89	148.4990899708686	629.462	1260.474	2960.477	79.14279294896667	79.95209114560967	74.57921196007094	68.57106782580283	61.83303262899502	87.52325382499397	54.245835104695736	40.12390920232559	79.76038834391501	82.62805761094131	94.71209971020015	94.71209971020015	81.13020375897123	75.3462527945391	41.43063636712833	45.687983692368014	132.09145523649366	-0.8092981966429988	5.372879185538736	10.571725123163844	17.30976031997165	-8.3804608760273	14.121925902370144	-2.867669267026301	-12.084042099258838	-14.951711366285139	-1.3698154150562232	4.414135549375914	25.316	20.261775879803153	13.505239086618674	13.429380823070975	12.670805001146688	57.2090433842809
 2.wav	u	0.895	147.35723828347045	625.238	1240.063	2955.794	78.912390909586	80.14411655487298	74.22124365676574	68.1142508129418	61.50489865188857	87.94963425912913	53.86135592625027	42.09234747241345	79.53108172300452	82.82397516335779	94.28934009406566	94.28934009406566	80.94872030987852	75.4061681416072	41.25574088599216	45.33501584637788	131.27406304928087	-1.2317256452869856	5.922872898107244	10.79814009664419	17.407492257697427	-9.037243349543132	11.769008453836818	-3.292893440353268	-11.465364930707878	-14.758258371061146	-1.4176385868740056	4.124913581397323	25.712	21.63209109784418	14.225898200513125	14.19249466659528	13.7188143084893	56.965106699366956
 2.wav	u	0.9	146.19329439957428	622.548	1222.626	2947.992	78.65911370219348	80.33797622764483	74.31472009186606	67.81648788324142	60.916446389430234	86.38017061198491	53.44538110018724	40.97988202888129	79.27568064673336	83.00652444324953	94.04685996179978	94.04685996179978	80.52628473369806	73.61170953913259	41.09507125270149	45.021674700323864	130.18180810165165	-1.6788625254513505	6.023256135778766	10.842625818952058	17.742667312763245	-7.721056909791429	12.465499071305949	-3.7308437965161687	-11.04033551855025	-14.77117931506642	-1.2506040869646995	5.663971107600773	26.204	21.749800377709093	16.119596420679144	16.09732141521055	15.466036730081875	56.709023212670985
 2.wav	u	0.905	144.97601369715525	621.082	1212.541	2955.157	78.40629590493613	80.50969388707728	74.64452770303103	67.51958217163207	60.22322770599739	83.0671650069112	53.590007480364505	35.703440379349615	79.01681041606888	83.14901730251725	93.79802516142895	93.79802516142895	79.94659591249943	69.99806440736295	40.94205494518372	44.77835326448955	130.36803815633544	-2.1033979821411464	5.865166184046245	10.886713733304063	18.18306819893874	-4.6608691019750665	17.88656710101489	-4.1322068864483725	-10.649007858911702	-14.781214745360074	-0.9297854964305543	9.018746008705932	25.988	22.62506515261645	15.737534243788701	15.6856209307725	14.582895605575468	56.44425272237366
 2.wav	u	0.91	143.65937083317905	618.378	1209.455	2967.492	78.18601458101745	80.57241753430122	74.78103972774805	67.1971171987548	59.556806567591195	83.43541584766587	53.71925461533765	40.233414568437304	78.79015076741611	83.1820512492733	93.46428305906667	93.46428305906667	79.2519740317903	70.07123009786977	40.763937587860234	44.588850194641836	130.96293535214528	-2.3864029532837776	5.791377806553172	10.98889738226265	18.62920801342625	-5.2494012666484196	13.485840046900343	-4.391900481857192	-10.282231809793373	-14.674132291650565	-0.4618232643741891	8.718920669546335	25.678	21.125478541813724	15.364268120783029	15.312720899118803	14.308958332963941	56.16547561649402
 2.wav	u	0.915	142.2471611325242	613.602	1207.452	2968.084	77.88222983677844	80.51999446047142	74.75810200499242	66.999899202835	58.993883741724936	84.59366307524365	52.96211154998944	41.624059540349194	78.4822276350131	83.11099804985325	93.20793991578913	93.20793991578913	78.56888194334917	71.07873744160017	40.55128404636451	44.397761377931964	130.5053952118901	-2.6377646236929877	5.761892455479	10.88233063394344	18.8883460950535	-6.711433238465219	11.338052009640244	-4.628770414840147	-10.096941865935875	-14.725712280776023	-0.08665430833606536	7.403490193412935	23.145	18.447752331550817	13.591349524421908	13.551054409843907	12.966749686320417	55.86838983709238
 2.wav	u	0.92	0	613.602	1207.452	2968.084	0	0	0	-30.53683491539006	-23.902574588162942	9.192626384892503	0	0	0	0	0	0	0	0	24.62761188330317	26.96365507077555	79.25855611084317	0	0	30.53683491539006	23.902574588162942	-9.192626384892503	0	0	0	0	0	0	0	0	0	0	0	0
 2.wav	u	0.925	0	613.602	1207.452	2968.084	0	0	0	-30.53683491539006	-23.902574588162942	9.192626384892503	0	0	0	0	0	0	0	0	24.62761188330317	26.96365507077555	79.25855611084317	0	0	30.53683491539006	23.902574588162942	-9.192626384892503	0	0	0	0	0	0	0	0	0	0	0	0
 2.wav	u	0.93	0	613.602	1207.452	2968.084	0	0	0	-30.53683491539006	-23.902574588162942	9.192626384892503	0	0	0	0	0	0	0	0	24.62761188330317	26.96365507077555	79.25855611084317	0	0	30.53683491539006	23.902574588162942	-9.192626384892503	0	0	0	0	0	0	0	0	0	0	0	0
 2.wav	u	0.935	0	613.602	1207.452	2968.084	0	0	0	-30.53683491539006	-23.902574588162942	9.192626384892503	0	0	0	0	0	0	0	0	24.62761188330317	26.96365507077555	79.25855611084317	0	0	30.53683491539006	23.902574588162942	-9.192626384892503	0	0	0	0	0	0	0	0	0	0	0	0
 2.wav	u	0.94	0	613.602	1207.452	2968.084	0	0	0	-30.53683491539006	-23.902574588162942	9.192626384892503	0	0	0	0	0	0	0	0	24.62761188330317	26.96365507077555	79.25855611084317	0	0	30.53683491539006	23.902574588162942	-9.192626384892503	0	0	0	0	0	0	0	0	0	0	0	0
2.wav	h	0.887	0	617.292	1208.87	2969.715	0	0	0	-30.60934074349481	-24.023455593286485	9.084955752978743	0	0	0	0	0	0	0	0	24.65317291194475	26.97135919762085	79.34397473883486	0	0	30.60934074349481	24.023455593286485	-9.084955752978743	0	0	0	0	0	0	0	0	0	0	0	0
 2.wav	h	0.892	0	617.292	1208.87	2969.715	0	0	0	-30.60934074349481	-24.023455593286485	9.084955752978743	0	0	0	0	0	0	0	0	24.65317291194475	26.97135919762085	79.34397473883486	0	0	30.60934074349481	24.023455593286485	-9.084955752978743	0	0	0	0	0	0	0	0	0	0	0	0
 2.wav	h	0.897	0	617.292	1208.87	2969.715	0	0	0	-30.60934074349481	-24.023455593286485	9.084955752978743	0	0	0	0	0	0	0	0	24.65317291194475	26.97135919762085	79.34397473883486	0	0	30.60934074349481	24.023455593286485	-9.084955752978743	0	0	0	0	0	0	0	0	0	0	0	0
 2.wav	h	0.902	0	617.292	1208.87	2969.715	0	0	0	-30.60934074349481	-24.023455593286485	9.084955752978743	0	0	0	0	0	0	0	0	24.65317291194475	26.97135919762085	79.34397473883486	0	0	30.60934074349481	24.023455593286485	-9.084955752978743	0	0	0	0	0	0	0	0	0	0	0	0
 2.wav	h	0.907	0	617.292	1208.87	2969.715	0	0	0	-30.60934074349481	-24.023455593286485	9.084955752978743	0	0	0	0	0	0	0	0	24.65317291194475	26.97135919762085	79.34397473883486	0	0	30.60934074349481	24.023455593286485	-9.084955752978743	0	0	0	0	0	0	0	0	0	0	0	0
 2.wav	h	0.912	143.2119315104023	617.292	1208.87	2969.715	78.09578018353574	80.55653829441438	74.86400902327877	67.15504735517705	59.41776533378186	83.70212954164792	53.63770492115556	41.185481269197304	78.69791668289135	83.15696142805713	93.41243049573194	93.41243049573194	79.09048394110657	70.27179007812174	40.701484323669916	44.52872486194874	130.99399235729445	-2.4607581108786434	5.692529271135612	10.94073282835869	18.67801484975388	-5.606349358112183	12.452223651958256	-4.459044745165784	-10.25546906767481	-14.714513812840593	-0.3925672582152231	8.426126604769607	22.564	17.168418831941743	14.793035787990817	14.746592993015618	13.823919505180413	56.07202843684238
 2.wav	h	0.917	141.7767634721444	612.136	1206.833	2965.664	77.7739896944935	80.52824418431837	74.70153818716375	66.86542095747402	58.870077322468184	84.97440412113374	52.50922065745172	41.3227574359071	78.37239592843504	83.11202564750546	93.05624244026374	93.05624244026374	78.40900127786765	71.45462668343492	40.48174822978752	44.33459597042812	130.12764832687333	-2.7542544898248735	5.826705997154619	10.908568737019479	18.90391237202531	-7.2004144266402506	11.18646322154462	-4.739629719070422	-9.944216792758283	-14.683846511828705	-0.036605349432605294	6.917769245000116	22.777	18.469041280578285	13.275566974068997	13.224686511056207	12.704619528079302	55.765531509455634
 2.wav	h	0.922	140.2899373319265	607.666	1206.068	2966.287	77.43856113069633	80.41208612834942	74.68268294747605	66.57767889139882	58.69812187109638	84.81962366198175	52.130415530046825	40.948944883191146	78.03142549467523	82.97074393265231	92.71184655221114	92.71184655221114	78.11249134493268	71.17970624513875	40.263495177488004	44.14562036338632	129.64623390208257	-2.9735249976530866	5.729403180873362	10.86088223929751	18.740439259599945	-7.381062531285423	11.18147064685568	-4.939318437977079	-9.74110261955883	-14.68042105753591	-0.0810658502574455	6.851719249536487	22.967	16.70127190775774	12.38328437364714	12.329199972455546	11.962342467974612	55.42954573271575
 2.wav	h	0.927	138.77893095888544	604.38	1206.012	2977.072	77.084862477992	80.06438112802935	74.61155783347556	66.0458460702084	58.4413365526605	82.09330488701767	52.16113060922538	43.03833459297181	77.66993757916043	82.58727069843872	92.14621782319938	92.14621782319938	77.76705736243214	68.22194992156331	40.05604565526216	43.95998686955718	130.02448307373416	-2.979518650037349	5.452823294553795	11.039016407783606	18.643525925331502	-5.008442409025662	9.122796016253574	-4.9173331192782825	-9.558947124760664	-14.476280244038946	-0.09711978327170812	9.447987657597125	21.338	16.795003501990497	11.927668221416717	11.905298810217	11.476880550525479	55.05277666514794
 2.wav	h	0.932	137.24200549221254	602.058	1217.347	2981.475	76.67988573563456	79.62682155536395	74.73451130089656	65.58016658280577	57.98253698378578	82.41291897457718	51.41793223957077	42.37090834074135	77.25331413843645	82.09689336783066	91.61490502699961	91.61490502699961	77.10278436467692	68.63504578818116	39.856988112299696	43.87280358659533	129.84319380488347	-2.94693581972939	4.8923102544673895	11.099719152828783	18.69734875184878	-5.733033238942625	9.047023898829416	-4.843579229394209	-9.518011659168948	-14.361590888563157	0.15052977375952992	8.618268350255292	20.822	16.240122913913073	12.2488817873177	12.212054231748686	11.60522358003642	54.632430448469584
 2.wav	h	0.937	135.67147443613842	597.931	1223.011	2977.87	76.19559081261855	79.27888054425668	74.38911265736226	64.8996465039474	59.35416900687571	83.27707031623349	50.6914515394149	39.41823988201318	76.76108241907274	81.71325805272615	90.85991360405671	90.85991360405671	78.27936962168313	69.5660535174348	39.63251483543609	43.73161088568539	128.96606901329338	-3.083289731638132	4.889767886894418	11.295944308671153	16.84142180574284	-7.081479503614943	11.273211657401717	-4.952175633653411	-9.146655551330568	-14.098831184983979	-1.518287202610395	7.19502890163794	19.776	14.913834481169626	10.730969666328146	10.697772652511233	10.325713488589997	54.161390267204666
 2.wav	h	0.942	134.07216322325021	590.721	1216.038	2972.741	75.71259583931884	78.87208554952106	73.61706717113455	64.19744785820205	60.660301746099535	82.2715906205229	50.57610922217571	37.99109080654016	76.27699479618119	81.3020626204907	90.07600710861693	90.07600710861693	79.44114427100374	68.34111019118284	39.36663177108324	43.47175575614693	127.9529446621094	-3.159489710202223	5.255018378386509	11.515147981116783	15.052294093219302	-6.558994781204063	12.585018415635552	-5.025067824309517	-8.773944488126233	-13.79901231243575	-3.164149474822551	7.93588460499835	18.01	15.55904942143938	10.634987841101298	10.639888090702641	10.25530218922464	53.643200702999565
 2.wav	h	0.947	132.4774461938547	586.637	1206.709	2968.155	75.31151691486568	78.48030083019624	72.96095057794986	63.17643359710482	61.41413235485629	78.77723987491414	49.1406015457265	36.24514543290793	75.870291537274	80.88404199022534	89.04912618023262	89.04912618023262	80.20047912652808	64.67180916254198	39.13873710856114	43.193919481359835	126.99165349093778	-3.1687839153305646	5.519350252246383	12.13508331776086	13.897384560009385	-3.465722960048467	12.895456112818565	-5.013750452951342	-8.165084190007278	-13.17883464295862	-4.330187589254081	11.198482374732023	19.89	14.895752514809411	10.044035727455372	9.978593033252187	9.600675300082152	53.075960241369444
 2.wav	h	0.952	130.90165468314112	587.485	1203.391	2980.893	74.91584143351177	78.2644799324091	72.67797397552587	61.92194654009357	61.545531206405435	79.54327013394567	47.98653715164089	38.22427053617764	75.46039198997158	80.6018666160118	87.86636009266005	87.86636009266005	80.44787687535339	65.24677647150126	38.97428952846342	42.97234601781922	127.48991934362537	-3.34863849889733	5.586505956883229	12.9938948934182	13.370310227106337	-4.627428700433896	9.762266615463247	-5.141474626040221	-7.264493476648241	-12.405968102688462	-4.987484885381804	10.21361551847032	20.892	15.191543931712996	9.373627335628496	9.322230651442835	9.059764409187215	52.471808816925645
 2.wav	h	0.957	129.36917754916757	586.413	1199.878	2981.009	74.47517417200716	77.89658572740348	72.21393140446324	60.809666944620965	60.749909414670405	80.44356099775823	46.91417440861181	38.252396697346114	75.00899618217319	80.18433691334837	86.78509067967124	86.78509067967124	79.69563310013609	66.08954757672949	38.79082356580829	42.7549881214724	126.94282361098047	-3.4214115553963182	5.6826543229402375	13.665507227386193	13.725264757336753	-5.968386825751068	8.661777711265692	-5.175340731175183	-6.6007537663228675	-11.77609449749805	-4.6866369179629	8.919448605443705	19.174	16.417021037104725	9.874205329071804	9.860402912586183	9.553382823775706	51.83748231778948
 2.wav	h	0.962	127.85234158933693	584.324	1212.574	3007.042	74.00828882007247	77.48013636757842	71.6008491240347	59.72493351052124	58.42677866339022	81.54762971900053	46.62949030985373	35.88342908054657	74.53043066767232	79.71541111032083	85.63765392667955	85.63765392667955	77.1604250726742	66.9822093077306	38.596523001757525	42.677763393998205	128.5648552793541	-3.471847547505959	5.879287243543729	14.283355309551226	15.581510156682242	-7.53934089892806	10.74606122930716	-5.184980442648509	-5.922242816358718	-11.107223259007228	-2.629994405001881	7.548221359941721	18.934	14.741485730649526	9.251964002302282	9.22567585326796	8.971653881830706	51.19616187797948
 2.wav	h	0.967	126.33580734622184	588.102	1233.876	3018.251	73.5837188650705	77.21726759541299	71.64906740547605	58.735378974693944	56.891577121079486	82.67088615808335	45.76040738878086	34.08241026883307	74.08463043741139	79.35612058465469	84.67487665855181	84.67487665855181	75.5295937233968	68.44915917241067	38.4747024647708	42.682836130571	128.9414044098329	-3.633548730342497	5.568200189936945	14.84833989037655	16.69214174399101	-9.087167293012854	11.67799711994779	-5.2714901472432985	-5.31875607389712	-10.590246221140418	-1.4449632859854091	5.635471265000717	18.929	14.862045394166099	9.65156253327075	9.574072378084724	9.181496796681202	50.561604435765844
 2.wav	h	0.972	124.79769300217274	586.511	1230.742	3008.82	73.05893022691126	76.88931405990712	71.12923459108578	58.168976253241354	57.29990547391296	81.67292354851209	45.07596403774635	38.04104410236561	73.55015921449491	78.9839607487273	83.69462732750168	84.12707989893096	75.9563972589344	67.53315380020533	38.28444516823546	42.46447407863139	127.58363171616729	-3.8303838329958637	5.7600794688213455	14.889953973669904	15.7590247529983	-8.61399332160083	7.034919935380742	-5.433801534232387	-4.710666578774379	-10.576920684436047	-2.4062380444394904	6.017005414289585	19.29	16.626574885609898	8.813421611090865	8.816911798870263	8.581997854243104	49.9585668345944
 2.wav	h	0.977	123.2446843049861	581.293	1220.381	2998.272	72.42812582611924	76.40542575542437	70.15381936992415	57.837325474180446	59.11446369794968	80.2926426596349	45.97146490407437	39.96199142769119	72.91567281399004	78.48332553032022	82.5504616896018	83.76905709157553	77.7442786659374	66.01763245530327	38.04782481285066	42.18040275464294	126.13751632881042	-3.9772999293051328	6.251606385500224	14.590800351938796	13.313662128169561	-7.864516833515651	6.009473476383178	-5.567652716330173	-4.0671361592815884	-10.85338427758549	-4.8286058519473585	6.898040358686771	19.025	13.31500164508924	8.03980804350751	8.00293411766665	7.65324366797684	49.392383395876436
 2.wav	h	0.982	121.71721883513224	580.243	1218.189	3010.447	71.93715508682565	75.966357559557	69.73125647408301	57.57758757994694	60.651106588647124	78.85735430388877	46.42560563483578	37.580501130202485	72.41421968584939	77.99657951062028	81.656793025018	83.53522207752323	79.30758029456518	64.36305292231451	37.86548639179699	41.973533935725676	126.5778566299842	-4.029202472731342	6.2351010854739854	14.359567506878712	11.28604849817853	-6.920199217063114	8.845104504633298	-5.58235982477089	-3.660213514397725	-11.12100239167384	-6.8933606087157955	8.05116676353488	21.327	13.193074524466596	8.566008476947118	8.488791565008576	7.98871198186964	48.86810608425118
 2.wav	h	0.987	120.25402227166256	582.503	1216.645	3001.616	71.44329724698301	75.61830664081684	69.31923989649592	57.177206284374144	61.03693391531795	76.11452448594123	47.715086476935085	32.43032462330662	71.90597330392434	77.58297246911629	80.60982776896937	83.22585877272365	79.83818470986176	61.837304129344034	37.73119158880373	41.78044693261173	125.31205333467263	-4.175009393833832	6.299066744320925	14.266090962608864	10.406363331665055	-4.671227238958224	15.284761853628467	-5.676999165191944	-3.026855299853082	-11.319885468799313	-7.932211405937423	10.068669174580307	19.421	14.457699664846063	7.355718509952425	7.376303079129732	7.128829789745974	48.37269390248125
 2.wav	h	0.992	118.88210149350257	585.765	1212.505	2996.8	71.00008174862542	75.23711602243746	69.05920043407477	56.865374630236985	60.227762534836984	75.2393898700105	47.702110467922964	28.16859033375571	71.44848432701245	77.13682017139786	79.74360518598739	83.03540006732639	79.24459264554618	61.101547933942264	37.61863327623225	41.57662528562998	124.4144857136434	-4.237034273812043	6.177915588362694	14.134707118388434	10.772319213788435	-4.239308121385079	19.533520134167254	-5.688335844385406	-2.6067850145895335	-11.586915740313941	-7.796108318533726	10.346936393070187	21.652	15.47518209027032	10.229535627339244	10.132975805884868	9.787995298260734	47.896649628718855
 2.wav	h	0.997	117.60729184493728	583.949	1221.251	3013.746	70.5658222258382	74.81903722533539	68.28841788932056	56.50144799436934	57.97534226024749	77.04212716359149	45.59277194663983	30.22238289090987	71.00558372472923	76.6805423510589	78.67313611927307	82.62865668811698	76.8398570245603	62.768776325337335	37.45523438726393	41.49518960932509	125.32426518616275	-4.253214999497189	6.530619336014837	14.064374231468861	12.590479965590717	-6.476304937753284	15.370389055729959	-5.674958626329669	-1.9925937682141637	-11.623072963387742	-5.834273299831068	8.2368073993919	22.445	17.718357011381297	9.554567096422318	9.52626787856755	9.15441586661718	47.4270822536571
 2.wav	h	1.002	116.40941393340285	583.609	1243.484	2993.769	70.05774677983341	74.29057209251705	67.5513066189701	56.411824812835235	53.29040975819268	75.17908731039051	43.839558834726155	32.97840652341047	70.4860471235013	76.1017599454781	77.56063104546189	82.47234757888802	71.88533714788575	61.61184970819846	37.31823717870255	41.54738788398788	123.2618862555582	-4.232825312683644	6.739265473546951	13.645921966998174	16.767337021640728	-5.121340530557106	10.861152311315685	-5.6157128219768	-1.4588710999837957	-11.986300455386726	-1.399290024384456	8.874197415302831	20.208	14.097021857450953	6.881838153895026	6.8632840591996445	6.704090422627278	46.96282757536082
 2.wav	h	1.007	115.33294998710072	577.64	1266.309	2962.627	69.74060006863965	73.9669418874235	66.44980817281314	56.65652407376385	55.78955201379715	74.43191669989328	45.578373708061534	29.900435701304513	70.16549219716354	75.76445203063875	76.41207488110682	82.53796104357329	73.89722695526703	61.579668203037855	37.12613247943489	41.63334678718912	120.37400218448366	-4.226341818783851	7.517133714610367	13.084075994875803	13.951048054842502	-4.691316631253628	15.67793800675702	-5.598959833475206	-0.6476228504680677	-12.372468846409745	-3.731734758103485	8.58582399412569	22.842	15.142415339367815	6.929906797480914	6.9006715021063005	6.70119526186959	46.499138922203315
 2.wav	h	1.012	114.33697658485094	574.232	1272.33	2944.263	69.40906915687528	73.7057159573116	66.09220855165506	56.571910063162434	57.4110607810302	73.89510571499649	44.83388246006296	30.447751725327073	69.83005407527308	75.48628886544327	75.93758036286772	82.38967912160024	75.34055252525857	61.354658540319534	36.973689289740655	41.56985859942854	118.56231774315451	-4.296646800436321	7.613507405656534	12.837159093712842	11.998008375845075	-4.486036558121214	14.386130734735886	-5.656234790170188	-0.4512914974244495	-12.559625046327156	-5.510498449985491	8.475395534953549	22.875	17.26778759507722	8.555176111763714	8.541888490873085	8.24510290503184	46.03906310458317
 2.wav	h	1.017	113.40768145368739	570.969	1281.551	2920.486	69.14562283359633	73.5274049292986	65.69474518706275	56.14112182100501	56.84770839601089	72.41281731493433	42.25068738469972	27.264930888486486	69.56270258357405	75.29116268103331	75.4290699812506	81.88672407807985	74.56431640400565	60.33001009988354	36.830104276631346	41.54835325391914	116.36853698322984	-4.381782095702263	7.8326597422358475	13.004501012591327	12.297914437585447	-3.267194481337995	14.98575649621323	-5.728460097459262	-0.13790730021729303	-12.3240214945058	-5.001613820431601	9.232692483690514	22.326	20.59805366893876	13.316497123262785	13.378214100986181	13.122428658351808	45.576904869556635
 2.wav	h	1.022	112.51473632222351	564.409	1299.125	2911.58	68.79176661264233	73.26837530303852	64.88362737929359	56.023238486971536	53.40103479825129	69.26013166662057	41.57914405430727	27.106361887570706	69.20854631994432	75.03210127537719	74.6709747224713	81.6065978254928	70.67961258169808	57.43045513257528	36.64798425208966	41.62316888051998	115.36439573353734	-4.476608690396191	8.38474792374494	12.768528125670798	15.390731814391046	-0.468365053978232	14.472782166736565	-5.8235549554328685	0.3611265529058869	-12.39805150554848	-1.4710662617537622	11.778091187369036	20.122	18.253578113988763	10.348264098064188	10.328790249158544	10.145190045471306	45.113206111068926
 2.wav	h	1.027	111.69860829844683	562.85	1350.28	2874.408	68.53591728981107	73.08025060686374	64.65055673292126	55.71961493797445	49.922178142789505	66.69158745188426	41.669340640964414	27.639359001697773	68.94372421543717	74.80578023500236	74.20323189204977	81.14622049231768	66.55962779563447	56.293848727105235	36.53791833880772	42.118801520791614	112.22164085891836	-4.544333317052676	8.429693873942483	12.816302351836619	18.613739147021562	1.8443298379268072	14.02998163926664	-5.862056019565188	0.6025483429525877	-12.20249627688051	2.3840964198027024	12.649875488331936	19.845	16.56997375727518	9.426765178912394	9.355213491869355	9.237643388766044	44.64040374237709
 2.wav	h	1.032	110.98743576032027	560.015	1402.49	2844.169	68.32606072489716	72.81813678008083	64.06323758681901	55.508291079364284	48.79947887141866	65.48119954219123	43.28074720134285	28.04605781353803	68.72784064747238	74.51861976949216	73.48709184315999	80.7694324200414	64.74960846271321	56.378862037750665	36.42275241593741	42.73132096524694	109.68847714733	-4.492076055183674	8.75489919326182	12.817769645532877	19.526581853478504	2.8448611827059267	15.234689387804817	-5.790779122019785	1.0315279263321742	-12.04159177256902	3.9782321847591646	12.348978609721712	22.225	17.655529008404503	9.839605693932187	9.751895498492395	9.577630677734714	44.15907445778736
 2.wav	h	1.037	110.37561953166633	555.42	1451.711	2799.094	68.2219501472079	72.6386018652211	63.70361087935015	55.36600901804269	49.24903366698088	62.11905751523376	45.89965286356059	33.687614312324826	68.62143408911425	74.3306480720746	73.13051956022635	80.45230021706816	64.49069073622051	54.47147351696302	36.294950478226724	43.40688215897412	106.12418211555536	-4.416651718013199	8.934990985870954	12.855941129165217	18.972916480227028	6.102892631974143	12.212038551235764	-5.70921398296035	1.2001285118482485	-11.830866127953911	4.130743352893731	14.149960572151222	23.299	19.481976895126202	11.825604911010652	11.656212743812427	11.393289342088728	43.66288882616583
 2.wav	h	1.042	109.83068880920496	548.854	1501.472	2750.496	68.12301257591763	72.5894284758329	63.02801929007532	54.95816822505262	49.7613903456873	60.255767620738794	46.822576234470006	35.039131740907706	68.52369897318778	74.28880599694233	72.59263921078944	79.84788992238435	64.22340214711375	54.097339294202825	36.146859850258984	44.19412979196577	102.39972869185648	-4.466415899915276	9.561409185757583	13.16484435086501	18.361622230230324	7.867244955178833	11.7834444935623	-5.7651070237545525	1.6961667861528866	-11.324190949196577	4.300296826074032	14.426359678984952	20.8	21.698891712912737	14.198187332411724	13.519325121180286	13.378016378716396	43.14680968895437
