Speaker,Filename,id,trial_number,tune,seg_Start,seg_End,Label,t,t_ms,f0,F0_semitones,H1H2c,CPP,H1A3c,keep_pulse,pulse_id,pulse_transform,f0_transformed,file_checked,tags,notes
demoSpeaker,84_80_lhh,84,80,lhh,0.57,0.83,only,8,0.65,121.806,-0.183581631584879,8.637,15.471,8.637,TRUE,4066,1,121.806,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.57,0.83,only,9,0.66,119.934,-0.451715570882043,6.995,18.662,14.742,TRUE,4067,1,119.934,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.57,0.83,only,10,0.67,118.642,-0.639226155160415,7.116,13.625,-7.67,TRUE,4068,1,118.642,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.57,0.83,only,11,0.68,117.673,-0.781204040246528,7.301,15.452,17.39,TRUE,4069,1,117.673,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.57,0.83,only,12,0.69,116.782,-0.912788946832024,8.104,12.887,21.324,TRUE,4070,1,116.782,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.57,0.83,only,13,0.7,115.627,-1.08486419250778,8.605,10.456,12.385,TRUE,4071,1,115.627,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.57,0.83,only,14,0.71,114.236,-1.29439560540936,6.235,9.168,16.997,TRUE,4072,1,114.236,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.57,0.83,only,15,0.72,113.201,-1.4519636009336,5.066,13.9,1.888,TRUE,4073,1,113.201,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.57,0.83,only,16,0.73,112,-1.63661924677114,2.2,9.63,11.985,TRUE,4074,1,112,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.57,0.83,only,17,0.74,110.253,-1.90878908708635,-0.263,10.541,23.708,TRUE,4075,1,110.253,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.57,0.83,only,18,0.75,108.998,-2.10698407467728,-2.888,15.984,5.566,TRUE,4076,1,108.998,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.57,0.83,only,19,0.76,109.557,-2.01842403772939,-11.15,9.877,-16.962,TRUE,4077,1,109.557,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.57,0.83,only,20,0.77,109.753,-1.98747953324183,-7.656,9.796,-4.422,TRUE,4078,1,109.753,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.57,0.83,only,21,0.78,108.535,-2.18067979671637,-1.996,11.119,-1.172,TRUE,4079,1,108.535,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.57,0.83,only,22,0.79,106.571,-2.49682515390299,1.489,10.36,3.811,TRUE,4080,1,106.571,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.57,0.83,only,23,0.8,105.645,-2.64791017143315,2.45,13.908,9.586,TRUE,4081,1,105.645,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.57,0.83,only,24,0.81,105,-2.75393209946892,2.805,13.511,9.419,TRUE,4082,1,105,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.57,0.83,only,25,0.82,104.069,-2.90811943031201,1.791,9.268,8.865,TRUE,4083,1,104.069,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.57,0.83,only,26,0.83,103.524,-2.99902083107674,-0.177,8.867,5.927,TRUE,4084,1,103.524,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,3,0.86,110.715,-1.83639568205544,11.292,12.979,7.487,TRUE,4085,1,110.715,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,4,0.87,110.216,-1.91459994125785,7.695,10.543,18.326,TRUE,4086,1,110.216,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,17,1,85.318,-6.34753941081861,-17.647,14.021,-21.461,TRUE,4087,1,85.318,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,18,1.01,79.468,-7.57725274014393,1.919,9.304,-0.876,TRUE,4088,1,79.468,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,25,1.08,71.896,-9.31080308601166,-6.234,9.17,-6.056,TRUE,4089,1,71.896,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,26,1.09,76.104,-8.32607377350749,3.683,9.852,6.327,TRUE,4090,1,76.104,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,27,1.1,81.769,-7.08309320976132,0.757,12.572,4.198,TRUE,4091,1,81.769,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,28,1.11,84.044,-6.60800324350874,-0.155,11.075,6.001,TRUE,4092,1,84.044,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,29,1.12,87.381,-5.9339057775252,-7.968,14.246,1.866,TRUE,4093,1,87.381,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,30,1.13,90.881,-5.25399665904662,-5.505,10.495,2.881,TRUE,4094,1,90.881,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,31,1.14,91.301,-5.17417323096074,-3.899,10.722,7.659,TRUE,4095,1,91.301,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,32,1.15,93.562,-4.75066875652625,-5.196,9.76,27.699,TRUE,4096,1,93.562,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,33,1.16,99.178,-3.74149958162523,-7.331,13.046,-0.046,TRUE,4097,1,99.178,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,34,1.17,101.879,-3.27632358704723,-5.924,12.388,-2.47,TRUE,4098,1,101.879,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,35,1.18,106.385,-2.52706704565616,-2.005,9.105,7.184,TRUE,4099,1,106.385,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,36,1.19,109.462,-2.03344257447512,0.883,12.163,6.039,TRUE,4100,1,109.462,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,37,1.2,112.371,-1.57936689084596,1.464,9.986,9.387,TRUE,4101,1,112.371,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,38,1.21,115.327,-1.12984029223595,3.172,15.383,9.552,TRUE,4102,1,115.327,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,39,1.22,120.08,-0.430653449310825,8.203,14.632,10.055,TRUE,4103,1,120.08,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,40,1.23,124.971,0.260516175507039,16.887,10.861,4.888,TRUE,4104,1,124.971,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,41,1.24,126.706,0.499214082653124,17.318,8.27,7.763,TRUE,4105,1,126.706,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,42,1.25,127.715,0.636531702945941,17.859,18.488,9.218,TRUE,4106,1,127.715,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,43,1.26,128.832,0.787287755648644,23.292,12.957,8.545,TRUE,4107,1,128.832,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,44,1.27,133.108,1.35256335097356,19.312,10.925,7.311,TRUE,4108,1,133.108,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,45,1.28,138.184,2.00048291544798,9.907,9.531,6.473,TRUE,4109,1,138.184,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,46,1.29,140.55,2.29439741045338,4.728,11.321,4.559,TRUE,4110,1,140.55,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,47,1.3,142.857,2.57625672744226,6.019,11.674,6.628,TRUE,4111,1,142.857,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,48,1.31,146.393,2.99955481366429,10.975,9.568,6.569,TRUE,4112,1,146.393,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,49,1.32,148.167,3.20808593369478,8.015,17.736,9.586,TRUE,4113,1,148.167,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,50,1.33,149.755,3.39264603377187,5.394,16.517,12.357,TRUE,4114,1,149.755,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,51,1.34,151.769,3.62392163562404,6.605,19.263,15.217,TRUE,4115,1,151.769,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,52,1.35,154.392,3.9205719614061,4.055,20.251,12.149,TRUE,4116,1,154.392,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,53,1.36,156.151,4.11669766771703,2.333,18.882,9.355,TRUE,4117,1,156.151,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,54,1.37,158.411,4.36546619496927,6.671,17.765,10.38,TRUE,4118,1,158.411,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,55,1.38,160.959,4.64171493178579,9.166,14.367,7.511,TRUE,4119,1,160.959,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,56,1.39,165.18,5.08986415504152,10.087,17.442,11.741,TRUE,4120,1,165.18,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,0.83,1.4,harmony,57,1.4,167.331,5.31385291847155,8.322,17.365,8.27,TRUE,4121,1,167.331,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,1,1.41,168.759,5.46096929200098,9.067,8.949,9.823,TRUE,4122,1,168.759,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,2,1.42,172.22,5.81242828668927,7.844,11.508,14.307,TRUE,4123,1,172.22,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,3,1.43,176.034,6.19164521859827,6.41,11.522,12.739,TRUE,4124,1,176.034,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,4,1.44,177.738,6.35842187891407,6.52,14.961,9.854,TRUE,4125,1,177.738,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,5,1.45,178.454,6.42802283843637,5.581,17.541,8.454,TRUE,4126,1,178.454,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,6,1.46,179.789,6.55705303046209,6.86,11.354,10.357,TRUE,4127,1,179.789,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,7,1.47,180.903,6.66399196245428,6.472,13.585,10.102,TRUE,4128,1,180.903,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,8,1.48,181.27,6.69907812920212,8.121,11.398,9.414,TRUE,4129,1,181.27,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,9,1.49,183.347,6.89631588901896,9.854,16.79,8.795,TRUE,4130,1,183.347,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,10,1.5,191.944,7.68962152802956,7.749,12.316,9.642,TRUE,4131,1,191.944,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,11,1.51,195.769,8.03122395491512,10.452,18.728,7.162,TRUE,4132,1,195.769,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,12,1.52,199.051,8.31905339759989,12.104,17.429,4.573,TRUE,4133,1,199.051,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,13,1.53,201.856,8.56131361007869,10.551,18.792,2.872,TRUE,4134,1,201.856,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,14,1.54,204.219,8.76280113009599,11.815,20.043,0.883,TRUE,4135,1,204.219,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,15,1.55,206.454,8.95124041397148,11.768,24.101,-0.953,TRUE,4136,1,206.454,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,16,1.56,208.995,9.16301709772879,12.083,22.446,5.015,TRUE,4137,1,208.995,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,17,1.57,211.654,9.38188901472139,12.291,21.839,6.287,TRUE,4138,1,211.654,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,18,1.58,213.307,9.51657169459944,13.896,20.94,8.341,TRUE,4139,1,213.307,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,19,1.59,213.9,9.56463375586979,14.91,21.24,8.082,TRUE,4140,1,213.9,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,20,1.6,214.948,9.64924820645062,14.823,19.998,11.278,TRUE,4141,1,214.948,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,21,1.61,217.025,9.81573087226222,14.21,18.599,12.487,TRUE,4142,1,217.025,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,22,1.62,219.342,9.99958102543616,11.848,21.686,10.358,TRUE,4143,1,219.342,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,23,1.63,221.593,10.1763436638806,10.611,19.355,8.289,TRUE,4144,1,221.593,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,24,1.64,222.801,10.2704644612984,9.893,14.335,10.277,TRUE,4145,1,222.801,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,25,1.65,225.074,10.4461888834556,8.263,18.517,9.372,TRUE,4146,1,225.074,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,26,1.66,228.843,10.7336939159537,6.689,18.329,6.397,TRUE,4147,1,228.843,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,27,1.67,230.122,10.8301829327864,6.631,18.922,4.952,TRUE,4148,1,230.122,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,28,1.68,231.662,10.9456529499076,7.367,19.195,2.732,TRUE,4149,1,231.662,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,29,1.69,235.231,11.2103343511493,7.645,21.562,2.204,TRUE,4150,1,235.231,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,30,1.7,237.734,11.3935749410141,8.671,15.966,6.07,TRUE,4151,1,237.734,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,31,1.71,238.768,11.4687099379915,9.413,19.404,9.438,TRUE,4152,1,238.768,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,32,1.72,240.725,11.6100276984817,7.984,19.175,7.297,TRUE,4153,1,240.725,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,33,1.73,243.236,11.7896772035393,6.349,14.759,5.431,TRUE,4154,1,243.236,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,34,1.74,244.425,11.8740981994059,8.385,19.342,7.884,TRUE,4155,1,244.425,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,35,1.75,244.456,11.8762937543812,6.033,16.061,8.573,TRUE,4156,1,244.456,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,36,1.76,244.177,11.8565237285262,5.443,14.622,5.994,TRUE,4157,1,244.177,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,37,1.77,243.914,11.8378667732055,5.176,14.862,7.264,TRUE,4158,1,243.914,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,38,1.78,243.461,11.805684193054,4.249,12.17,5.919,TRUE,4159,1,243.461,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,39,1.79,243.35,11.7977892612313,4.563,14.143,11.054,TRUE,4160,1,243.35,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,40,1.8,242.966,11.770449259545,4.254,13.776,8.901,TRUE,4161,1,242.966,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,41,1.81,242.219,11.7171404038923,4.384,11.531,8.28,TRUE,4162,1,242.219,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,42,1.82,239.538,11.52445046265,4.815,12.944,7.483,TRUE,4163,1,239.538,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,43,1.83,147.02,3.07354508683075,-7.32,13.349,-2.78,TRUE,4164,1,147.02,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,44,1.84,121.703,-0.198227260098679,-7.639,12.648,2.291,TRUE,4165,1,121.703,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,45,1.85,122.808,-0.0417495026330609,-5.98,14.25,1.179,TRUE,4166,1,122.808,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,46,1.86,119.634,-0.495074490788044,-3.393,12.094,8.408,TRUE,4167,1,119.634,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,47,1.87,117.953,-0.740058686006265,0.046,12.126,24.212,TRUE,4168,1,117.953,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,48,1.88,118.858,-0.607735910301397,4.964,12.294,19.198,TRUE,4169,1,118.858,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,49,1.89,118.906,-0.600745849948766,13.358,11.15,16.837,TRUE,4170,1,118.906,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,50,1.9,120.376,-0.388030637871876,10.476,13.16,29.457,TRUE,4171,1,120.376,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,51,1.91,123.286,0.0255037352462685,19.645,11.674,13.83,TRUE,4172,1,123.286,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,52,1.92,121.628,-0.208899353485196,14.012,12.297,21.352,TRUE,4173,1,121.628,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,53,1.93,121.024,-0.295085952010296,16.21,9.172,17.383,TRUE,4174,1,121.024,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,54,1.94,121.396,-0.241953407520591,24.806,12.962,27.593,TRUE,4175,1,121.396,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,55,1.95,121.578,-0.216017739024442,16.72,10.774,19.284,TRUE,4176,1,121.578,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,65,2.05,119.838,-0.465578613905515,27.497,12.238,19.374,TRUE,4177,1,119.838,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,66,2.06,118.398,-0.67486750321725,10.95,11.867,16.288,TRUE,4178,1,118.398,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,67,2.07,114.478,-1.25775956247161,6.193,14.657,16.618,TRUE,4179,1,114.478,FALSE,,
demoSpeaker,84_80_lhh,84,80,lhh,1.4,2.08,moved,68,2.08,116.741,-0.918868056533516,16.849,12.723,25.582,TRUE,4180,1,116.741,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.31,0.59,only,1,0.32,124.487,0.193337064701254,17.435,13.016,22.34,TRUE,4181,1,124.487,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.31,0.59,only,2,0.33,133.853,1.44918965329802,9.378,9.341,0.44,TRUE,4182,1,133.853,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.31,0.59,only,3,0.34,131.675,1.16517347973675,7.655,13.012,-8.435,TRUE,4183,1,131.675,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.31,0.59,only,4,0.35,123.789,0.0959934189233549,4.604,17.204,-7.436,TRUE,4184,1,123.789,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.31,0.59,only,5,0.36,119.749,-0.478440733924899,5.458,18.202,-12.5,TRUE,4185,1,119.749,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.31,0.59,only,6,0.37,118.896,-0.602201879797202,5.686,23.088,-8.062,TRUE,4186,1,118.896,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.31,0.59,only,7,0.38,118.288,-0.690959351413449,7.416,22.321,-12.314,TRUE,4187,1,118.288,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.31,0.59,only,8,0.39,118.215,-0.701646749847755,7.497,22.575,3.252,TRUE,4188,1,118.215,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.31,0.59,only,9,0.4,118.834,-0.61123199913222,8.319,17.454,14.495,TRUE,4189,1,118.834,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.31,0.59,only,10,0.41,119.083,-0.574994367049658,9.211,15.54,22.052,TRUE,4190,1,119.083,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.31,0.59,only,11,0.42,118.876,-0.605114306917551,9.603,12.642,17.762,TRUE,4191,1,118.876,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.31,0.59,only,12,0.43,116.526,-0.950781308382259,8.737,16.278,15.522,TRUE,4192,1,116.526,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.31,0.59,only,13,0.44,115.63,-1.08441502105373,8.234,9.458,12.381,TRUE,4193,1,115.63,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.31,0.59,only,14,0.45,114.842,-1.20279970523249,7.528,10.159,7.774,TRUE,4194,1,114.842,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.31,0.59,only,15,0.46,111.465,-1.71951473249498,6.039,11.585,5.908,TRUE,4195,1,111.465,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.31,0.59,only,16,0.47,109.652,-2.00341851834307,2.305,12.695,9.213,TRUE,4196,1,109.652,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.31,0.59,only,17,0.48,108.126,-2.24604232778205,-0.039,12.577,20.244,TRUE,4197,1,108.126,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.31,0.59,only,18,0.49,106.901,-2.44329984929351,-6.524,8.687,5.074,TRUE,4198,1,106.901,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.31,0.59,only,19,0.5,106.49,-2.5099885169521,-6.988,12.815,5.162,TRUE,4199,1,106.49,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.31,0.59,only,20,0.51,108.026,-2.26206100142449,0.698,15.2,11.661,TRUE,4200,1,108.026,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.31,0.59,only,21,0.52,108.758,-2.14514571798591,4.696,9.903,9.068,TRUE,4201,1,108.758,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.31,0.59,only,22,0.53,107.374,-2.3668676910591,4.64,16.987,8.489,TRUE,4202,1,107.374,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.31,0.59,only,23,0.54,105.125,-2.73333442840066,3.754,16.831,3.945,TRUE,4203,1,105.125,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.31,0.59,only,24,0.55,102.521,-3.16757056215074,1.712,16.323,4.516,TRUE,4204,1,102.521,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.31,0.59,only,25,0.56,100.051,-3.58977699122012,-3.415,16.039,3.717,TRUE,4205,1,100.051,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.31,0.59,only,26,0.57,98.558,-3.8500654095953,-0.05,19.525,6.208,TRUE,4206,1,98.558,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.31,0.59,only,27,0.58,98.327,-3.89068965713457,5.259,16.849,11.056,TRUE,4207,1,98.327,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.31,0.59,only,28,0.59,98.455,-3.86816747629144,7.027,11.344,11.425,TRUE,4208,1,98.455,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.59,1.17,harmony,1,0.6,98.874,-3.79464679187777,8.543,11.888,10.117,TRUE,4209,1,98.874,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.59,1.17,harmony,2,0.61,99.077,-3.75913895052716,15.219,9.811,10.882,TRUE,4210,1,99.077,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.59,1.17,harmony,3,0.62,101.273,-3.37960890499049,8.808,8.86,9.626,TRUE,4211,1,101.273,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.59,1.17,harmony,22,0.81,90.148,-5.3941953557298,-7.107,14.11,-0.357,TRUE,4212,1,90.148,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.59,1.17,harmony,23,0.82,90.439,-5.33840069228965,-1.883,11.529,5.298,TRUE,4213,1,90.439,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.59,1.17,harmony,24,0.83,90.72,-5.28469348945234,0.745,9.595,9.584,TRUE,4214,1,90.72,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.59,1.17,harmony,27,0.86,76.539,-8.22740054905155,0.806,13.077,2.441,TRUE,4215,1,76.539,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.59,1.17,harmony,28,0.87,75.199,-8.53317944880356,4.855,11.976,8.813,TRUE,4216,1,75.199,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.59,1.17,harmony,29,0.88,76.663,-8.19937571008568,-1.859,14.438,1.406,TRUE,4217,1,76.663,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.59,1.17,harmony,30,0.89,81.767,-7.08351666002283,5.253,10.353,6.843,TRUE,4218,1,81.767,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.59,1.17,harmony,31,0.9,81.319,-7.17863148347691,-0.566,12.407,6.568,TRUE,4219,1,81.319,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.59,1.17,harmony,32,0.91,84.819,-6.44909148562527,-4.44,11.748,-0.283,TRUE,4220,1,84.819,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.59,1.17,harmony,33,0.92,88.166,-5.77907228140916,-1.578,16.168,11.555,TRUE,4221,1,88.166,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.59,1.17,harmony,34,0.93,87.888,-5.83374680918551,-1.348,12.061,7.423,TRUE,4222,1,87.888,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.59,1.17,harmony,35,0.94,88.463,-5.72085115156415,-7.211,13.241,2.11,TRUE,4223,1,88.463,FALSE,,
demoSpeaker,86_90_lhh,86,90,lhh,0.59,1.17,harmony,36,0.95,92.405,-4.96609016350224,-4.271,11.448,26.635,TRUE,4224,1,92.405,FALSE,,
