Filename	t_ms	H1c	H2c	H4c	A1c	A2c	A3c	H2Kc	H1H2c	H2H4c	H1A1c	H1A2c	H1A3c	H42Kc	H2KH5Kc	CPP	Energy	HNR05	HNR15	HNR25	HNR35	SHR	H1u	H2u	H4u	A1u	A2u	A3u	H2Ku	H5Ku	H1H2u	H2H4u	H1A1u	H1A2u	H1A3u	H42Ku	H2KH5Ku	strF0	sF0	pF0	shrF0	oF0	sF1	sF2	sF3	sF4	pF1	pF2	pF3	pF4	oF1	oF2	oF3	oF4	sB1	sB2	sB3	sB4	pB1	pB2	pB3	pB4	oB1	oB2	oB3	oB4	epoch	soe	
2.mat	928.000	-7.468	-5.252	-15.712	-18.397	-25.608	-3.522	-10.383	-2.216	10.459	10.929	18.139	-3.946	-5.329	29.143	22.332	0.073	53.795	47.118	52.059	50.005	0.495	-6.821	-2.433	7.277	7.275	-6.838	-15.259	-29.373	-39.526	-4.388	-9.710	-14.096	0.017	8.438	36.650	10.510	138.276	137.541	0	137.871	0	578.291	1207.876	2975.122	3646.606	0	0	0	0	0	0	0	0	88.017	239.598	63.510	89.588	0	0	0	0	0	0	0	0	1.000	0.115	
2.mat	929.000	-7.509	-5.264	-15.650	-18.452	-25.699	-3.448	-10.171	-2.246	10.386	10.943	18.189	-4.062	-5.479	28.925	22.247	0.072	52.604	46.179	51.415	49.630	0.501	-6.863	-2.452	7.213	7.211	-6.952	-15.207	-29.155	-39.096	-4.412	-9.665	-14.075	0.089	8.344	36.368	10.487	138.008	137.278	0	137.871	0	578.660	1208.919	2977.229	3647.663	0	0	0	0	0	0	0	0	87.187	231.594	64.408	86.938	0	0	0	0	0	0	0	0	0.000	0	
2.mat	930.000	-7.568	-5.267	-15.587	-18.516	-25.742	-3.461	-10.669	-2.301	10.321	10.949	18.174	-4.106	-4.919	28.893	22.179	0.070	51.693	45.414	50.749	49.146	0.509	-6.923	-2.463	7.140	7.139	-7.018	-15.243	-29.668	-39.562	-4.460	-9.603	-14.062	0.095	8.320	36.809	10.460	137.738	137.067	0	137.871	0	577.796	1210.251	2978.023	3648.960	0	0	0	0	0	0	0	0	88.631	221.406	63.554	83.621	0	0	0	0	0	0	0	0	0.000	0	
2.mat	931.000	-7.676	-5.323	-15.502	-18.569	-25.790	-3.462	-10.922	-2.352	10.179	10.893	18.114	-4.214	-4.581	28.962	22.196	0.070	51.060	44.865	50.344	48.838	0.508	-7.033	-2.528	7.080	7.078	-7.089	-15.259	-29.943	-39.883	-4.505	-9.608	-14.112	0.055	8.226	37.023	10.436	137.449	136.829	0	137.871	0	576.807	1212.347	2978.443	3648.461	0	0	0	0	0	0	0	0	86.747	213.355	63.517	82.030	0	0	0	0	0	0	0	0	0.000	0	
2.mat	932.000	-7.740	-5.341	-15.415	-18.619	-25.818	-3.426	-11.093	-2.400	10.075	10.879	18.077	-4.314	-4.322	28.739	22.328	0.069	50.988	44.961	50.492	48.988	0.500	-7.100	-2.554	7.020	7.019	-7.142	-15.236	-30.159	-39.832	-4.546	-9.574	-14.119	0.042	8.136	37.180	10.399	137.094	136.434	0	137.871	0	575.880	1213.867	2977.922	3650.057	0	0	0	0	0	0	0	0	86.249	201.249	61.640	80.210	0	0	0	0	0	0	0	0	0.000	0	
2.mat	933.000	-7.735	-5.383	-15.337	-18.690	-25.827	-3.530	-11.390	-2.352	9.954	10.955	18.093	-4.205	-3.946	28.870	22.397	0.067	50.821	44.844	50.419	48.927	0.513	-7.096	-2.605	6.942	6.941	-7.174	-15.352	-30.472	-40.260	-4.491	-9.548	-14.037	0.077	8.255	37.414	10.360	136.693	136.118	0	137.871	0	575.824	1214.551	2978.165	3651.452	0	0	0	0	0	0	0	0	83.975	193.113	59.588	78.223	0	0	0	0	0	0	0	0	0.000	0	
2.mat	934.000	-7.815	-5.405	-15.264	-18.761	-25.849	-3.584	-11.368	-2.410	9.860	10.946	18.033	-4.231	-3.897	29.226	22.549	0.065	50.505	44.701	50.371	48.968	0.531	-7.179	-2.636	6.862	6.861	-7.220	-15.418	-30.457	-40.593	-4.542	-9.499	-14.039	0.041	8.240	37.319	10.352	136.295	135.817	0	137.871	0	573.652	1215.394	2978.738	3652.485	0	0	0	0	0	0	0	0	83.801	177.850	56.159	74.894	0	0	0	0	0	0	0	0	0.000	0	
2.mat	935.000	-7.888	-5.418	-15.179	-18.835	-25.868	-3.663	-11.276	-2.470	9.761	10.947	17.980	-4.225	-3.903	29.139	22.811	0.064	50.365	44.527	50.314	49.034	0.531	-7.254	-2.660	6.782	6.780	-7.261	-15.507	-30.371	-40.415	-4.594	-9.441	-14.034	0.008	8.254	37.152	10.349	135.944	135.293	0	137.871	0	573.739	1214.104	2979.052	3652.114	0	0	0	0	0	0	0	0	84.364	171.306	55.167	74.250	0	0	0	0	0	0	0	0	1.000	0.111	
2.mat	936.000	-7.862	-5.425	-15.097	-18.911	-25.913	-3.924	-11.427	-2.437	9.672	11.050	18.051	-3.938	-3.670	28.755	22.890	0.063	50.342	44.502	50.409	49.200	0.545	-7.230	-2.677	6.698	6.697	-7.328	-15.779	-30.537	-40.181	-4.553	-9.375	-13.926	0.099	8.549	37.235	10.314	135.633	134.991	0	136.147	0	573.493	1215.655	2977.343	3652.031	0	0	0	0	0	0	0	0	84.009	161.665	53.310	72.598	0	0	0	0	0	0	0	0	0.000	0	
2.mat	937.000	-7.924	-5.462	-15.016	-19.004	-25.873	-4.136	-11.430	-2.461	9.554	11.080	17.949	-3.788	-3.587	28.743	22.897	0.061	50.129	44.326	50.241	49.002	0.565	-7.294	-2.724	6.600	6.599	-7.308	-15.997	-30.573	-40.173	-4.570	-9.324	-13.892	0.014	8.704	37.173	10.271	135.335	134.730	0	136.147	0	572.984	1215.602	2976.540	3653.546	0	0	0	0	0	0	0	0	84.790	153.596	51.642	70.908	0	0	0	0	0	0	0	0	0.000	0	
2.mat	938.000	-8.038	-5.544	-14.952	-19.087	-25.846	-4.365	-11.967	-2.494	9.409	11.049	17.809	-3.673	-2.985	28.036	22.868	0.061	49.769	44.021	49.977	48.743	0.565	-7.410	-2.815	6.508	6.507	-7.306	-16.236	-31.129	-40.003	-4.595	-9.323	-13.917	-0.103	8.826	37.637	10.169	135.006	134.505	0	136.147	0	570.471	1216.912	2976.522	3654.617	0	0	0	0	0	0	0	0	84.557	146.988	52.089	70.635	0	0	0	0	0	0	0	0	0.000	0	
2.mat	939.000	-8.140	-5.586	-14.878	-19.158	-25.840	-4.469	-11.794	-2.554	9.292	11.019	17.700	-3.671	-3.084	28.248	22.769	0.060	49.294	43.752	49.812	48.604	0.566	-7.514	-2.866	6.429	6.427	-7.325	-16.348	-30.968	-40.043	-4.648	-9.295	-13.941	-0.189	8.834	37.397	10.090	134.645	134.221	0	136.147	0	569.493	1215.498	2974.697	3655.302	0	0	0	0	0	0	0	0	84.433	137.834	51.984	69.149	0	0	0	0	0	0	0	0	0.000	0	
2.mat	940.000	-8.142	-5.626	-14.814	-19.249	-25.686	-4.593	-11.901	-2.516	9.188	11.107	17.544	-3.549	-2.913	28.330	22.735	0.059	48.586	43.304	49.605	48.561	0.585	-7.518	-2.915	6.332	6.330	-7.192	-16.482	-31.110	-40.232	-4.602	-9.247	-13.848	-0.326	8.964	37.441	10.008	134.229	133.740	0	134.445	0	569.778	1214.634	2975.070	3655.816	0	0	0	0	0	0	0	0	83.342	130.897	53.210	68.114	0	0	0	0	0	0	0	0	0.000	0	
2.mat	941.000	-8.214	-5.698	-14.781	-19.359	-25.638	-4.647	-12.175	-2.516	9.084	11.145	17.424	-3.567	-2.606	28.373	22.752	0.057	47.805	42.764	49.250	48.335	0.607	-7.592	-2.996	6.213	6.212	-7.168	-16.547	-31.371	-40.548	-4.595	-9.210	-13.803	-0.423	8.955	37.584	9.936	133.820	133.593	0	134.445	0	567.807	1212.835	2974.704	3659.313	0	0	0	0	0	0	0	0	84.019	121.800	52.829	64.906	0	0	0	0	0	0	0	0	0.000	0	
2.mat	942.000	-8.270	-5.753	-14.745	-19.466	-25.527	-4.721	-11.922	-2.517	8.992	11.196	17.258	-3.549	-2.823	28.419	22.847	0.056	47.050	42.330	49.142	48.441	0.622	-7.650	-3.061	6.098	6.097	-7.082	-16.631	-31.155	-40.341	-4.589	-9.159	-13.746	-0.568	8.982	37.254	9.867	133.454	133.092	0	134.445	0	567.053	1211.226	2973.087	3656.906	0	0	0	0	0	0	0	0	84.715	118.084	56.141	64.755	0	0	0	0	0	0	0	0	1.000	0.108	
2.mat	943.000	-8.274	-5.782	-14.709	-19.578	-25.464	-4.760	-11.779	-2.492	8.926	11.304	17.190	-3.514	-2.929	28.305	22.866	0.054	46.243	41.681	48.820	48.476	0.628	-7.656	-3.099	5.979	5.977	-7.040	-16.683	-31.053	-40.084	-4.557	-9.078	-13.633	-0.615	9.027	37.032	9.798	133.136	132.716	0	134.445	0	565.572	1210.700	2973.041	3659.974	0	0	0	0	0	0	0	0	85.794	112.995	59.677	64.069	0	0	0	0	0	0	0	0	0.000	0	
2.mat	944.000	-8.327	-5.837	-14.684	-19.700	-25.353	-4.803	-11.791	-2.490	8.847	11.374	17.027	-3.524	-2.893	28.254	22.774	0.052	45.473	41.090	48.483	48.369	0.634	-7.711	-3.163	5.850	5.848	-6.950	-16.738	-31.083	-40.045	-4.548	-9.012	-13.558	-0.761	9.027	36.933	9.716	132.871	132.291	0	134.445	0	565.438	1209.048	2971.575	3661.754	0	0	0	0	0	0	0	0	86.591	108.499	63.684	63.126	0	0	0	0	0	0	0	0	0.000	0	
2.mat	945.000	-8.460	-5.915	-14.667	-19.819	-25.241	-4.892	-11.967	-2.545	8.752	11.358	16.781	-3.568	-2.700	28.016	22.769	0.050	44.721	40.353	47.860	47.917	0.651	-7.846	-3.250	5.724	5.721	-6.860	-16.840	-31.273	-39.983	-4.596	-8.974	-13.567	-0.986	8.994	36.996	9.619	132.598	132.063	0	134.445	0	564.352	1208.787	2971.846	3662.267	0	0	0	0	0	0	0	0	87.818	104.030	68.194	62.614	0	0	0	0	0	0	0	0	0.000	0	
2.mat	946.000	-8.588	-5.953	-14.650	-19.922	-25.101	-4.961	-12.242	-2.634	8.696	11.334	16.513	-3.627	-2.408	28.074	22.838	0.050	44.185	40.085	47.865	48.098	0.693	-7.975	-3.296	5.612	5.610	-6.741	-16.924	-31.570	-40.316	-4.679	-8.908	-13.585	-1.234	8.948	37.182	9.525	132.315	131.794	0	132.765	0	563.255	1206.088	2970.848	3663.908	0	0	0	0	0	0	0	0	88.617	101.237	74.445	63.633	0	0	0	0	0	0	0	0	0.000	0	
2.mat	947.000	-8.634	-6.020	-14.644	-20.035	-24.908	-5.049	-12.633	-2.614	8.623	11.400	16.273	-3.585	-2.011	27.842	22.835	0.049	44.042	40.008	47.890	48.191	0.719	-8.023	-3.371	5.491	5.489	-6.569	-17.027	-31.978	-40.475	-4.653	-8.862	-13.513	-1.454	9.004	37.469	9.410	131.986	131.674	0	132.765	0	563.194	1205.800	2970.841	3666.244	0	0	0	0	0	0	0	0	88.851	97.746	79.103	63.781	0	0	0	0	0	0	0	0	0.000	0	
2.mat	948.000	-8.640	-6.123	-14.648	-20.175	-24.822	-5.145	-12.588	-2.517	8.524	11.534	16.182	-3.495	-2.060	28.128	22.857	0.047	43.872	39.889	47.875	48.264	0.730	-8.031	-3.482	5.346	5.344	-6.499	-17.138	-31.958	-40.716	-4.549	-8.828	-13.375	-1.532	9.107	37.304	9.340	131.643	131.375	0	132.765	0	564.777	1203.163	2972.350	3666.167	0	0	0	0	0	0	0	0	88.689	92.253	81.142	62.697	0	0	0	0	0	0	0	0	0.000	0	
2.mat	949.000	-8.692	-6.153	-14.676	-20.317	-24.667	-5.311	-13.134	-2.539	8.522	11.625	15.975	-3.382	-1.542	28.071	22.867	0.046	43.924	39.961	47.999	48.397	0.745	-8.085	-3.520	5.196	5.194	-6.363	-17.323	-32.559	-41.205	-4.565	-8.716	-13.279	-1.721	9.239	37.755	9.275	131.323	131.076	0	132.765	0	562.818	1202.742	2972.946	3668.925	0	0	0	0	0	0	0	0	89.969	90.292	85.885	63.374	0	0	0	0	0	0	0	0	0.000	0	
2.mat	950.000	-8.747	-6.193	-14.704	-20.459	-24.539	-5.461	-12.735	-2.554	8.511	11.712	15.793	-3.286	-1.969	27.944	22.891	0.044	43.984	39.998	48.094	48.502	0.744	-8.141	-3.567	5.047	5.045	-6.253	-17.495	-32.193	-40.679	-4.574	-8.614	-13.186	-1.887	9.354	37.240	9.205	131.050	130.618	0	132.765	0	561.921	1201.964	2973.586	3672.195	0	0	0	0	0	0	0	0	91.118	89.340	88.630	65.004	0	0	0	0	0	0	0	0	1.000	0.102	
2.mat	951.000	-8.765	-6.224	-14.732	-20.612	-24.392	-5.683	-12.443	-2.541	8.508	11.847	15.627	-3.082	-2.289	28.060	22.789	0.043	44.056	40.030	48.140	48.627	0.770	-8.161	-3.605	4.890	4.888	-6.120	-17.740	-31.935	-40.503	-4.555	-8.495	-13.048	-2.041	9.580	36.824	9.136	130.807	130.292	0	131.105	0	562.232	1200.810	2975.822	3671.100	0	0	0	0	0	0	0	0	92.825	88.057	89.348	66.922	0	0	0	0	0	0	0	0	0.000	0	
2.mat	952.000	-8.859	-6.284	-14.779	-20.775	-24.271	-5.850	-12.824	-2.575	8.495	11.916	15.412	-3.009	-1.954	28.036	22.592	0.042	43.847	39.722	47.866	48.446	0.796	-8.256	-3.673	4.722	4.719	-6.011	-17.933	-32.344	-40.860	-4.584	-8.394	-12.975	-2.245	9.677	37.066	9.079	130.582	130.056	0	131.105	0	561.123	1201.246	2977.464	3673.219	0	0	0	0	0	0	0	0	94.059	85.703	88.203	68.292	0	0	0	0	0	0	0	0	0.000	0	
2.mat	953.000	-8.965	-6.316	-14.825	-20.925	-24.094	-5.930	-13.253	-2.649	8.509	11.960	15.128	-3.036	-1.572	28.168	22.428	0.041	43.624	39.402	47.559	48.230	0.796	-8.364	-3.712	4.565	4.563	-5.847	-18.042	-32.804	-41.422	-4.652	-8.277	-12.927	-2.517	9.678	37.369	9.020	130.321	129.664	0	131.105	0	560.482	1200.111	2979.367	3674.861	0	0	0	0	0	0	0	0	95.512	84.022	86.597	70.685	0	0	0	0	0	0	0	0	0.000	0	
2.mat	954.000	-9.039	-6.383	-14.853	-21.065	-23.914	-6.004	-13.383	-2.657	8.470	12.026	14.875	-3.035	-1.470	28.112	22.369	0.041	43.495	39.289	47.499	48.179	0.811	-8.440	-3.785	4.421	4.419	-5.679	-18.147	-32.999	-41.495	-4.654	-8.206	-12.859	-2.761	9.708	37.420	8.938	130.030	129.600	0	131.105	0	559.484	1200.648	2982.839	3674.030	0	0	0	0	0	0	0	0	97.785	84.965	85.191	73.962	0	0	0	0	0	0	0	0	0.000	0	
2.mat	955.000	-9.050	-6.432	-14.909	-21.231	-23.746	-6.067	-13.831	-2.618	8.478	12.182	14.696	-2.983	-1.078	27.884	22.228	0.040	43.286	39.232	47.474	48.142	0.821	-8.452	-3.841	4.250	4.248	-5.523	-18.239	-33.478	-41.715	-4.610	-8.092	-12.700	-2.928	9.787	37.728	8.848	129.678	129.362	0	131.105	0	559.584	1202.013	2984.956	3677.507	0	0	0	0	0	0	0	0	96.532	84.824	82.200	76.428	0	0	0	0	0	0	0	0	0.000	0	
2.mat	956.000	-9.157	-6.530	-14.985	-21.416	-23.705	-6.031	-13.892	-2.627	8.454	12.259	14.548	-3.126	-1.093	27.959	22.179	0.038	42.891	38.854	47.141	47.889	0.870	-8.561	-3.947	4.061	4.059	-5.494	-18.237	-33.566	-41.851	-4.613	-8.008	-12.619	-3.066	9.676	37.627	8.780	129.303	129.113	0	129.466	0	559.138	1202.599	2987.359	3678.140	0	0	0	0	0	0	0	0	98.984	82.966	76.796	77.259	0	0	0	0	0	0	0	0	0.000	0	
2.mat	957.000	-9.223	-6.567	-15.056	-21.594	-23.672	-5.986	-13.609	-2.656	8.488	12.371	14.449	-3.237	-1.447	27.913	22.088	0.037	42.637	38.567	46.961	47.787	0.884	-8.628	-3.991	3.878	3.876	-5.474	-18.231	-33.319	-41.522	-4.637	-7.869	-12.504	-3.154	9.603	37.197	8.710	128.942	128.312	0	129.466	0	558.256	1201.288	2992.558	3678.244	0	0	0	0	0	0	0	0	101.526	84.705	74.506	80.176	0	0	0	0	0	0	0	0	0.000	0	
2.mat	958.000	-9.293	-6.603	-15.121	-21.776	-23.660	-5.952	-12.962	-2.689	8.518	12.483	14.368	-3.341	-2.159	28.164	22.047	0.036	42.806	38.778	47.155	47.951	0.878	-8.699	-4.035	3.692	3.690	-5.473	-18.234	-32.733	-41.126	-4.664	-7.727	-12.389	-3.226	9.535	36.425	8.686	128.607	128.088	0	129.466	0	556.656	1204.239	2994.625	3680.379	0	0	0	0	0	0	0	0	104.028	86.640	71.475	82.840	0	0	0	0	0	0	0	0	1.000	0.097	
2.mat	959.000	-9.355	-6.648	-15.188	-21.976	-23.675	-5.975	-13.066	-2.706	8.540	12.621	14.320	-3.380	-2.122	28.010	22.070	0.035	42.616	38.429	46.860	47.770	0.920	-8.763	-4.088	3.490	3.488	-5.497	-18.291	-32.867	-41.076	-4.675	-7.578	-12.251	-3.266	9.528	36.357	8.642	128.306	127.557	0	129.466	0	557.913	1206.210	2997.784	3683.409	0	0	0	0	0	0	0	0	106.294	88.500	68.206	84.812	0	0	0	0	0	0	0	0	0.000	0	
2.mat	960.000	-9.468	-6.706	-15.264	-22.156	-23.707	-6.022	-13.512	-2.762	8.558	12.688	14.239	-3.446	-1.752	28.346	22.131	0.033	42.676	38.359	46.788	47.732	0.913	-8.878	-4.153	3.303	3.301	-5.546	-18.377	-33.355	-41.858	-4.724	-7.456	-12.179	-3.332	9.499	36.658	8.612	128.008	127.280	0	129.466	0	555.677	1208.664	3001.859	3686.295	0	0	0	0	0	0	0	0	107.318	90.773	64.447	84.631	0	0	0	0	0	0	0	0	0.000	0	
2.mat	961.000	-9.522	-6.744	-15.325	-22.323	-23.723	-6.027	-13.590	-2.778	8.581	12.801	14.202	-3.495	-1.735	29.083	22.130	0.033	42.762	38.541	47.003	47.944	0.916	-8.933	-4.198	3.130	3.128	-5.580	-18.418	-33.496	-42.673	-4.735	-7.328	-12.061	-3.353	9.485	36.626	8.611	127.693	127.075	0	129.466	0	554.182	1210.695	3004.921	3689.377	0	0	0	0	0	0	0	0	110.453	93.876	61.562	84.787	0	0	0	0	0	0	0	0	0.000	0	
2.mat	962.000	-9.632	-6.798	-15.379	-22.487	-23.769	-5.998	-13.769	-2.833	8.581	12.856	14.138	-3.633	-1.610	29.139	22.160	0.033	42.817	38.585	47.069	47.942	0.851	-9.045	-4.261	2.959	2.957	-5.645	-18.423	-33.702	-42.908	-4.784	-7.220	-12.002	-3.400	9.378	36.662	8.613	127.360	126.962	0	127.848	0	554.341	1213.744	3007.051	3693.111	0	0	0	0	0	0	0	0	111.804	98.470	59.230	84.306	0	0	0	0	0	0	0	0	0.000	0	
2.mat	963.000	-9.691	-6.860	-15.441	-22.671	-23.828	-6.069	-13.577	-2.831	8.581	12.981	14.137	-3.622	-1.864	29.327	22.234	0.032	42.685	38.576	47.180	48.088	0.843	-9.106	-4.331	2.770	2.768	-5.721	-18.526	-33.524	-42.904	-4.775	-7.101	-11.874	-3.385	9.421	36.294	8.630	127.016	126.791	0	127.848	0	554.117	1214.549	3010.602	3696.377	0	0	0	0	0	0	0	0	112.057	99.072	54.622	80.549	0	0	0	0	0	0	0	0	0.000	0	
2.mat	964.000	-9.757	-6.906	-15.512	-22.868	-23.988	-6.083	-13.637	-2.851	8.605	13.111	14.231	-3.674	-1.875	29.426	22.320	0.031	42.562	38.326	46.983	47.947	0.837	-9.174	-4.386	2.567	2.565	-5.900	-18.572	-33.599	-43.063	-4.788	-6.953	-11.739	-3.274	9.398	36.166	8.655	126.700	126.198	0	127.848	0	554.559	1217.902	3013.430	3700.698	0	0	0	0	0	0	0	0	114.329	103.997	52.747	77.653	0	0	0	0	0	0	0	0	0.000	0	
2.mat	965.000	-9.805	-6.960	-15.569	-23.054	-24.184	-6.021	-13.271	-2.845	8.608	13.248	14.379	-3.784	-2.298	29.541	22.374	0.030	42.717	38.378	47.033	47.991	0.836	-9.224	-4.450	2.376	2.374	-6.117	-18.537	-33.240	-42.812	-4.775	-6.825	-11.599	-3.107	9.313	35.616	8.698	126.436	125.542	0	127.848	0	553.758	1221.312	3014.653	3705.048	0	0	0	0	0	0	0	0	115.089	107.838	50.837	73.652	0	0	0	0	0	0	0	0	1.000	0.092	
